objectid,filename,identifier,box number,title,creator,description,date,archivaldate,date is approximate,subject,sensitive,location,idaho_county,latitude,longitude,source,type,format original,digital collection,findingaid,contributing institution,language,rights,rightsstatement,format,display_template,object_location,image_small,image_thumb,relation,notes
tabor2301,pg83-b03-f23-025_020.jpg,pg83-b03-f23-025_020,3,Greenough Operation at Lucky Friday Mine [15],,Image of the Greenough Operation at Lucky Friday Mine. There are several cars parked on a dirt road and people surrounding what appears to be a truck. The area has trees throughout.,,undated,,anonymous people; cars (automobiles); trucks (automobiles); trees,,"Mullan, Idaho",Shoshone County,47.47081765,-115.7801347,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-025_020.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-025_020_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-025_020_th.jpg,,
tabor2302,pg83-b03-f23-025_021.jpg,pg83-b03-f23-025_021,3,Greenough Operation at Lucky Friday Mine [16],,Image of the dirt and rock ground at the Greenough Operation at Lucky Friday Mine.,,undated,,earth (soil); rock (inorganic material),,"Mullan, Idaho",Shoshone County,47.47081765,-115.7801347,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-025_021.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-025_021_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-025_021_th.jpg,,
tabor2303,pg83-b03-f23-025_022.jpg,pg83-b03-f23-025_022,3,Greenough Operation at Lucky Friday Mine [17],,A piece of machinery moving through the dirt of the Greenough Operation at Lucky Friday Mine.,,undated,,machinery; trees; earth (soil),,"Mullan, Idaho",Shoshone County,47.47081765,-115.7801347,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-025_022.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-025_022_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-025_022_th.jpg,,
tabor2304,pg83-b03-f23-025_023.jpg,pg83-b03-f23-025_023,3,Greenough Operation at Lucky Friday Mine [18],,A piece of machinery moving through the dirt of the Greenough Operation at Lucky Friday Mine.,,undated,,machinery; trees; earth (soil),,"Mullan, Idaho",Shoshone County,47.47081765,-115.7801347,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-025_023.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-025_023_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-025_023_th.jpg,,
tabor2305,pg83-b03-f23-026_001.jpg,pg83-b03-f23-026_001,3,Rock Creek Mine tower [01],,"Image of the Rock Creek Mine tower. Notes say that Rock Creek Mine is 4 miles east of Wallace, Idaho. The area appears to be under construction.",,undated,,buildings (structures); mines (extracting complexes); trees; construction (assembling),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_001.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_001_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_001_th.jpg,,
tabor2306,pg83-b03-f23-026_002.jpg,pg83-b03-f23-026_002,3,Rock Creek Mine railroad,,"Image of the railroad that leads minecarts into Rock Creek Mine. Notes say that Rock Creek Mine is located 4 miles east of Wallace, Idaho.",,undated,,railroads (infrastructure); mining cars; buildings (structures); mines (extracting complexes),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_002.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_002_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_002_th.jpg,,
tabor2307,pg83-b03-f23-026_003.jpg,pg83-b03-f23-026_003,3,Rock Creek Mine entrance,,"Entrance into Rock Creek Mine through their rail system. Notes say that Rock Creek Mine is located 4 miles east of Wallace, Idaho.",,undated,,railroads (infrastructure); mines (extracting complexes),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_003.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_003_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_003_th.jpg,,
tabor2308,pg83-b03-f23-026_004.jpg,pg83-b03-f23-026_004,3,Rock Creek Mine tower [02],,"Image of the Rock Creek Mine tower. Notes say that Rock Creek Mine is 4 miles east of Wallace, Idaho. The area appears to be under construction.",,undated,,buildings (structures); mines (extracting complexes); trees; construction (assembling),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_004.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_004_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_004_th.jpg,,
tabor2309,pg83-b03-f23-026_005.jpg,pg83-b03-f23-026_005,3,Rock Creek Mine tower [03],,"Image of the Rock Creek Mine tower. Notes say that Rock Creek Mine is 4 miles east of Wallace, Idaho. There are two cars parked nearby the tower and buildings.",,undated,,buildings (structures); mines (extracting complexes); trees; cars (automobiles),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_005.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_005_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_005_th.jpg,,
tabor2310,pg83-b03-f23-026_006.jpg,pg83-b03-f23-026_006,3,Construction at Rock Creek Mine,,"A building under construction at Rock Creek Mine. Notes say that Rock Creek Mine is located 4 miles east of Wallace, Idaho.",,undated,,buildings (structures); construction (assembling); mines (extracting complexes),,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_006.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_006_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_006_th.jpg,,
tabor2311,pg83-b03-f23-026_007.jpg,pg83-b03-f23-026_007,3,Overview of Rock Creek Mine,,"Image overlooking Rock Creek Mine. Notes say that Rock Creek Mine is located 4 miles east of Wallace, Idaho. The tower, several buildings, construction supplies, and cars are all visible in the small area surrounded by trees.",,undated,,buildings (structures); cars (automobiles); trees; mines (extracting complexes); building materials,,"Wallace, Idaho",Shoshone County,47.46739452,-115.8566881,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b03-f23-026_007.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b03-f23-026_007_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b03-f23-026_007_th.jpg,,
