objectid,parentid,display_template,title,presenter,event,date,description,bio,media_type,item_number,event_type,creator,publisher_digital,source,identifier,format_original,format,type,rights,rightsstatement,subject,language,youtubeid,filename,object_location,image_small,image_thumb
turning134,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  4",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  4 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Cara Stoddard, Ann Stebner Steele in University of Idaho Prichard Gallery.",,Photograph,4,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_04,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning134.jpg,https://objects.lib.uidaho.edu/turningwheel/turning134.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning134_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning134_th.jpg
turning145,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  5",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  5 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele, Brandon Schrand, and audience in University of Idaho Prichard Gallery.",,Photograph,5,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_05,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning145.jpg,https://objects.lib.uidaho.edu/turningwheel/turning145.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning145_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning145_th.jpg
turning156,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  6",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  6 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele in University of Idaho Prichard Gallery.",,Photograph,6,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_06,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning156.jpg,https://objects.lib.uidaho.edu/turningwheel/turning156.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning156_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning156_th.jpg
turning167,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  7",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  7 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele in University of Idaho Prichard Gallery.",,Photograph,7,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_07,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning167.jpg,https://objects.lib.uidaho.edu/turningwheel/turning167.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning167_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning167_th.jpg
turning178,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  8",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  8 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele in University of Idaho Prichard Gallery.",,Photograph,8,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_08,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning178.jpg,https://objects.lib.uidaho.edu/turningwheel/turning178.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning178_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning178_th.jpg
turning189,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  9",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  9 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele, Brandon Schrand, and audience in University of Idaho Prichard Gallery.",,Photograph,9,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_09,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning189.jpg,https://objects.lib.uidaho.edu/turningwheel/turning189.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning189_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning189_th.jpg
turning200,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  10",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  10 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele in University of Idaho Prichard Gallery.",,Photograph,10,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_10,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning200.jpg,https://objects.lib.uidaho.edu/turningwheel/turning200.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning200_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning200_th.jpg
turning211,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  11",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  11 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, in University of Idaho Prichard Gallery.",,Photograph,11,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_11,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning211.jpg,https://objects.lib.uidaho.edu/turningwheel/turning211.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning211_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning211_th.jpg
turning223,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  12",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  12 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele, Brandon Schrand, and audience in University of Idaho Prichard Gallery.",,Photograph,12,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_12,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning223.jpg,https://objects.lib.uidaho.edu/turningwheel/turning223.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning223_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning223_th.jpg
turning234,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  13",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  13 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard,  in University of Idaho Prichard Gallery.",,Photograph,13,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_13,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning234.jpg,https://objects.lib.uidaho.edu/turningwheel/turning234.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning234_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning234_th.jpg
turning245,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  14",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  14 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher, Cara Stoddard, Ann Stebner Steele, Brandon Schrand in University of Idaho Prichard Gallery.",,Photograph,14,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_14,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning245.jpg,https://objects.lib.uidaho.edu/turningwheel/turning245.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning245_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning245_th.jpg
turning256,mfa,image,"Brandon Schrand and MFA Creative Writing Students, Essay Reading - Turning of the Wheel, Photograph  15",Brandon Schrand; MFA Creative Writing Students,The Unique and Universal in the Personal Essay: Graduate Student Readings,2011-11-29,"Photograph  15 of Brandon Schrand and MFA Creative Writing Students' Essay Reading 'The Unique and Universal in the Personal Essay: Graduate Student Readings.'  Brandon Schrand is an Assistant Professor of English. Pictured L to R: Aaron Poor, Jamaica Ritcher in University of Idaho Prichard Gallery.",,Photograph,15,Essay Reading,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",schrand_mfa_15,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning256.jpg,https://objects.lib.uidaho.edu/turningwheel/turning256.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning256_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning256_th.jpg
