objectid,title,description,date,date is approximate?,creator,subject,latitude,longitude,donor,digital collection,source,finding aid,identifier,rights,rightsstatement,format original,type,format,language,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors
priestlake44,Rex Stuart at Lookout Mountain,"Rex Stuart, of Newport, at the Lookout Mountain lookout. Donated by H. J. Deiner through Priest Lake Museum.",1930,,,watchtowers,48.767433,-116.925645,H.J. Deiner through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-17-06,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/44,44,139.jp2,/priestlake/image/139.jp2,image,priestlake44.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake44.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake44_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake44_th.jpg,""
priestlake26,Rolling up telephone lines from Kaniksu Mountain,"A man rolling up telephone lines from Kaniksu Mountain. No. 9 wire. Near Priest Lake, Idaho. Donated by G. Black through Priest Lake Museum.",1938,,,workers;telephone;wire,48.636503,-116.93867,G. Black  through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-15-03,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/26,26,122.jp2,/priestlake/image/122.jp2,image,priestlake26.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake26.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake26_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake26_th.jpg,""
priestlake216,Russ Bishop and Leonard Paul,"Russ Bishop and Leonard Paul in front of the Leonard Paul store. Coolin, Idaho. Donated by Russ Bishop through Priest Lake Museum.",1950,y,,exteriors;stores;people,48.479608,-116.849408,Russ Bishop through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-05-05,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/216,216,294.jp2,/priestlake/image/294.jp2,image,priestlake216.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake216.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake216_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake216_th.jpg,""
priestlake166,"S-H Company Steelcraft boat at Kalispell Bay. Priest Lake, Idaho","Side view of S-H Company Steelcraft boat at Kalispell Bay. Priest Lake, Idaho.",1945,y,,boats;lakes (bodies of water);mountains,48.565555,-116.953155,,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-24-07,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,6x10 black and white mounted print,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/166,166,249.jp2,/priestlake/image/249.jp2,image,priestlake166.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake166.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake166_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake166_th.jpg,""
priestlake215,S. S. Rustler on Lake Pend Oreille,"The S. S. Rustler collecting logs on Lake Pend Oreille, Idaho. Donated by Russ Bishop through Priest Lake Museum.",1940,,,boats;logs (wood);lakes (bodies of water);logging;timber,48.153665,-116.350463,Russ Bishop through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-05-02,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/215,215,293.jp2,/priestlake/image/293.jp2,image,priestlake215.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake215.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake215_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake215_th.jpg,""
priestlake84,Sacajawea (boat),View of the boat Sacajawea. Donated by Stan McClung through Priest Lake Museum.,1920,y,,boats;lakes (bodies of water);mountains,48.503917,-116.849234,Stan McClung through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-21-02,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/84,84,175.jp2,/priestlake/image/175.jp2,image,priestlake84.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake84.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake84_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake84_th.jpg,""
priestlake379,Sailboat Lita [1],Sailboat 'Lita' with three men and a dog aboard. Donated by Harriet (Klein) Allen through Priest Lake Museum.,1902,,,boats;lakes (bodies of water);mountains,48.509038,-116.87788,Harriet (Klein) Allen through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-01-32,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,7x10 black and white mounted print,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/379,379,99.jp2,/priestlake/image/99.jp2,image,priestlake379.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake379.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake379_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake379_th.jpg,""
priestlake13,Sailboat Lita [2],Sailboat Lita on the water. Donated by Harriet (Klein) Allen through Priest Lake Museum.,1896,y,,boats;lakes (bodies of water),48.498059,-116.885798,Harriet (Klein) Allen through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-01-42,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,7x10 black and white mounted print,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/13,13,110.jp2,/priestlake/image/110.jp2,image,priestlake13.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake13.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake13_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake13_th.jpg,""
priestlake349,Sailboat on Priest Lake,"A small moter sailboat near a dock on Priest Lake, Idaho. Donated by Harriet (Klein) Allen via Priest Lake Museum.",1930,y,,shores (landforms);boats;sailboat,48.645152,-116.867774,Harriet (Klein) Allen via Priest Lake Mus.,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-01-18,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/349,349,71.jp2,/priestlake/image/71.jp2,image,priestlake349.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake349.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake349_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake349_th.jpg,""
priestlake24,Sailboat rigged by Ivan Painter and Frank Johnson,A sailboat rigged by Ivan Painter and Frank Johnson. Donated by G. Black through Priest Lake Museum.,1926,y,,boats;lakes (bodies of water);sailing,48.587747,-116.862677,G. Black  through Priest Lake Museum,"Priest Lake Museum Association Collection, http://www.lib.uidaho.edu/digital/priestlake/","Priest Lake Museum Association photographs, 1880-1950, PG 17, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv119445,PG17-15-02,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,4x5 black and white copy negative,Image;StillImage,image/jpeg,eng,12/5/2012,9/14/2015,http://digital.lib.uidaho.edu:80/cdm/ref/collection/priestlake/id/24,24,120.jp2,/priestlake/image/120.jp2,image,priestlake24.jpg,https://objects.lib.uidaho.edu/priestlake/priestlake24.jpg,https://objects.lib.uidaho.edu/priestlake/small/priestlake24_sm.jpg,https://objects.lib.uidaho.edu/priestlake/thumbs/priestlake24_th.jpg,""
