title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,object_location,image_small,image_thumb,format original,format,type,display_template,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,contentdm file path,objectid
Fort Coeur d'Alene Sawmill,,Pictured is an army sawmill at Fort Coeur d'Alene (Later Fort Sherman). Credit to the Quartermaster General photo number 92-F-63-19 in the National Archives.,1910,1910,yes,sawmills; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 13,69_2_B-91,https://objects.lib.uidaho.edu/whitepine/69_2_B-91.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-91_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-91_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"North Idaho College, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene;North Idaho College,http://www.geonames.org/5602541/north-idaho-college.html,47.6875,-116.796,2016-08-12,2018-05-01,/whitepine/image/225.jp2,whitepine140
St. Joe Lumber Company Sawmill,,"St. Joe Lumber Company plant located in Harrison, Idaho. Courtesy Bert Russell.",1903,1903,Yes,sawmills; lakes (bodies of water); railroad (infrastructure); freight cars; boxcars;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 81,69_2_B-92,https://objects.lib.uidaho.edu/whitepine/69_2_B-92.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-92_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-92_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4544,-116.784,2016-08-12,2018-05-01,/whitepine/image/226.jp2,whitepine141
Frank J. Davies,,Portrait of Frank J. Davies. Davies was the Secretary and First Manager of Edward Rutledge Timber Company at Coeur d'Alene. Courtesy of Potlatch Forests Incorporated.,1890,1890,yes,portraits; managers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 138. Also print,69_2_B-94,https://objects.lib.uidaho.edu/whitepine/69_2_B-94.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-94_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-94_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,/whitepine/image/228.jp2,whitepine143
Richard E. (Dick) Ferrell.,,A picture of Reverend 'Dick' Richard E. Ferrell reading a book outdoors. Lumberjack missionary of the Coeur d'Alenes. Dick was also formerly a blacksmith and prize fighter. Courtesy of Mrs. Richard E. Ferrell.,1935,1935,yes,portraits; missionaries; lumbermen; pastors;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 140. Also print,69_2_B-95,https://objects.lib.uidaho.edu/whitepine/69_2_B-95.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-95_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-95_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,/whitepine/image/229.jp2,whitepine144
Bunker Hill Sawmill,,A newspaper clipping displaying Bunker Hill sawmill in 1900 (from Bunker hill Company publication).,1910,1910,yes,sawmills; clippings (information artifacts);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-69,https://objects.lib.uidaho.edu/whitepine/69_2_I-69.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-69_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-69_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Bunker Hill Tailings Number Two Dam, Shoshone County, Idaho United States",Idaho,Shoshone County,Bunker Hill Tailings Number Two Dam,http://www.geonames.org/5587349/bunker-hill-tailings-number-two-dam.html,47.537,-116.1372,2016-08-12,2018-05-01,/whitepine/image/23.jp2,whitepine145
Fred Herrick,,"A portrait of Fred Herrick 1854-1953. Herrick was the owner of the Coeur d'Alene Mill Company (and the Red Collar Steamship Company) in Coeur d'Alene, Idaho, the Export Lumber Company in Harrison, Idaho, and the Milwaukee and St. Maries Lumber Companies in St. Maries, Idaho. Courtesy of his daughter Mrs. Helen Herrick Malsed Seattle, Washington.",1910,1910,Yes,proprietors; portraits;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 143.,69_2_B-96,https://objects.lib.uidaho.edu/whitepine/69_2_B-96.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-96_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-96_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,/whitepine/image/230.jp2,whitepine146
George Frederick Jewett Sr.,,"George Frederick (Fritz) Jewett Sr. was the President of Potlatch Forests Incorporated. Courtesy of Potlatch Forests, Incorporated.",1940,1940,Yes,portraits; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 147. Also print,69_2_B-97,https://objects.lib.uidaho.edu/whitepine/69_2_B-97.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-97_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-97_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/231.jp2,whitepine147
Tugboat Towing Logs [01],"Fullerton, Neil",Tugboat pulling logs from St. Maries River into St. Joe River.,1942-06-06,1942-06-06,,tugboats; rivers; log (wood); houseboats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-8,https://objects.lib.uidaho.edu/whitepine/69_2_I-8.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-8_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-8_th.jpg,black and white negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries River, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606239/saint-maries-river.html,47.3165,-116.5556,2016-08-12,2018-05-01,/whitepine/image/3.jp2,whitepine191
Whip Sawing at Lake Bennett,"Hagg, E.A.",Whipsaw mill in action during wintertime.Two unknown men working together. Credit to the Idaho Historical Society,1890,1890,Yes,snow; winter; log (wood); pit saws; blue collar workers; lumbermen;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 10,69_2_B-93,https://objects.lib.uidaho.edu/whitepine/69_2_B-93.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-93_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-93_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Bennett Bay, Kootenai County, ID",Idaho,Kootenai County,Bennett Bay,http://www.geonames.org/5585311/bennett-bay.html,47.6417,-116.7194,2016-08-12,2018-05-01,/whitepine/image/51.jp2,whitepine215
A. C. Morbeck,,"A.C. Morbeck was the owner, manager, and secretary of several lumber manufacturing plants in the Coeur d'Alenes. His career lasted from 1902-1940. Courtesy of his son Donald (Don) Morbeck, Coeur d'Alene, Idaho.",1930,1930,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 149. Also print,69_2_B-98,https://objects.lib.uidaho.edu/whitepine/69_2_B-98.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-98_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-98_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,/whitepine/image/57.jp2,whitepine221
