title,date,date is approximate?,description,idaho_county,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
"Pend D'Oreille Creamery Co. Sandpoint, Idaho.",1932,y,Shows cream cans stacked on porch,Bonner County,"Sandpoint, Idaho",48.276308,-116.549728,exteriors; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-032-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/572,cities,572,cities572,image,cities572.jpg,https://objects.lib.uidaho.edu/cities/cities572.jpg,https://objects.lib.uidaho.edu/cities/small/cities572_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities572_th.jpg,
"Copy print from book of Soldiers Home. Boise, Idaho.",1911,,,Ada County,"Boise, Idaho",43.61753,-116.189331,barracks,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-008-03,,Idaho Cities & Towns Collection,4x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/573,cities,573,cities573,image,cities573.jpg,https://objects.lib.uidaho.edu/cities/cities573.jpg,https://objects.lib.uidaho.edu/cities/small/cities573_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities573_th.jpg,
"Mutual Creamery Co. Boise, Idaho.",1930,y,Manufacturers of Maid o'Clover products,Ada County,"Boise, Idaho",43.622463,-116.1982,dairy plants,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-008-04a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/574,cities,574,cities574,image,cities574.jpg,https://objects.lib.uidaho.edu/cities/cities574.jpg,https://objects.lib.uidaho.edu/cities/small/cities574_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities574_th.jpg,
"Co-Operative Creamery Co. Boise, Idaho.",1930,y,,Ada County,"Boise, Idaho",43.622463,-116.1982,dairy plants,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-008-04b,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/575,cities,575,cities575,image,cities575.jpg,https://objects.lib.uidaho.edu/cities/cities575.jpg,https://objects.lib.uidaho.edu/cities/small/cities575_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities575_th.jpg,
"Floats in parade. Boise, Idaho.",1925-04-16,,Parade to celebrate the coming of the Union Pacific Railroad main line to Boise,Ada County,"Boise, Idaho",43.616696,-116.203406,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-008-05a,Theodore A. Sherman,Idaho Cities & Towns Collection,5.5x11 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/576,cities,576,cities576,image,cities576.jpg,https://objects.lib.uidaho.edu/cities/cities576.jpg,https://objects.lib.uidaho.edu/cities/small/cities576_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities576_th.jpg,
"Basque colony float in parade. Boise, Idaho.",1925-04-16,,Parade to celebrate the coming of the Union Pacific Railroad main line to Boise,Ada County,"Boise, Idaho",43.616696,-116.203406,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-008-05b,Theodore A. Sherman,Idaho Cities & Towns Collection,7x11 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/577,cities,577,cities577,image,cities577.jpg,https://objects.lib.uidaho.edu/cities/cities577.jpg,https://objects.lib.uidaho.edu/cities/small/cities577_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities577_th.jpg,
"Pend D'Oreille Creamery Co. Sandpoint, Idaho.",1933,y,,Bonner County,"Sandpoint, Idaho",48.276308,-116.549728,exteriors; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-032-1b,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/578,cities,578,cities578,image,cities578.jpg,https://objects.lib.uidaho.edu/cities/cities578.jpg,https://objects.lib.uidaho.edu/cities/small/cities578_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities578_th.jpg,
"Macky Williams with a pack string. Grangeville, Idaho?",1925,Y,,Idaho County,"Grangeville, Idaho",45.929802,-116.119925,horses,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-117-09a,Verna McGrane,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/579,cities,579,cities579,image,cities579.jpg,https://objects.lib.uidaho.edu/cities/cities579.jpg,https://objects.lib.uidaho.edu/cities/small/cities579_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities579_th.jpg,
"Nampa Co-operative Creamery. Nampa, Idaho.",1930,y,"Sign also says 'Butter, ice, ice cream'. Cream cans stacked beside building",Canyon County,"Nampa, Idaho",43.606107,-116.492479,main streets; automobiles; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-033-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/580,cities,580,cities580,image,cities580.jpg,https://objects.lib.uidaho.edu/cities/cities580.jpg,https://objects.lib.uidaho.edu/cities/small/cities580_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities580_th.jpg,
"Carnation Milk Co. Nampa, Idaho.",1950,y,,Canyon County,"Nampa, Idaho",43.606107,-116.492479,factories (structures),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-033-1b,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/581,cities,581,cities581,image,cities581.jpg,https://objects.lib.uidaho.edu/cities/cities581.jpg,https://objects.lib.uidaho.edu/cities/small/cities581_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities581_th.jpg,
"Jensma Creamery Co. Nampa, Idaho.",1948,y,Signs on building 'Jensma's ice cream' and 'Golden Rod Butter',Canyon County,"Nampa, Idaho",43.606107,-116.492479,main streets; automobiles; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-033-1c,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/582,cities,582,cities582,image,cities582.jpg,https://objects.lib.uidaho.edu/cities/cities582.jpg,https://objects.lib.uidaho.edu/cities/small/cities582_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities582_th.jpg,
"Creamery. Georgetown, Idaho.",1926,y,,Bear Lake County,"Georgetown, Idaho",42.481701,-111.374223,automobiles; business enterprises; roads,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-034-1,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/583,cities,583,cities583,image,cities583.jpg,https://objects.lib.uidaho.edu/cities/cities583.jpg,https://objects.lib.uidaho.edu/cities/small/cities583_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities583_th.jpg,
"Creamery. Gannett, Idaho.",1920,y,,Blaine County,"Gannett, Idaho",43.360334,-114.175898,exteriors; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-042-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/584,cities,584,cities584,image,cities584.jpg,https://objects.lib.uidaho.edu/cities/cities584.jpg,https://objects.lib.uidaho.edu/cities/small/cities584_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities584_th.jpg,
"Creamery. Emmett, Idaho.",1923,y,Next door is sign that says 'Brick Factory',Gem County,"Emmet, Idaho",43.873909,-116.499104,exteriors; business enterprises,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-043-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/585,cities,585,cities585,image,cities585.jpg,https://objects.lib.uidaho.edu/cities/cities585.jpg,https://objects.lib.uidaho.edu/cities/small/cities585_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities585_th.jpg,
